CL,37,Rochy RD,2730000.0
CL,38,The Weeknd,23400000.0
CL,39,Sebastián Yatra,15100000.0
CL,40,Shakira,32299999.999999996
CO,2,Myke Towers,7280000.0
CO,3,Anuel AA,19700000.0
CO,4,Ozuna,32700000.000000004
CO,5,Farruko,13900000.0
CO,6,Rauw Alejandro,7410000.0
CO,7,J Balvin,30300000.0
CO,8,Daddy Yankee,33100000.0
CO,9,Camilo,12400000.0
CO,10,Jay Wheeler,3090000.0
CO,11,Jhay Cortez,3400000.0
CO,12,Nicky Jam,22000000.0
CO,13,Wisin,6220000.0
CO,14,Romeo Santos,16800000.0
CO,15,Maluma,27600000.0
CO,16,Juhn,1030000.0
CO,17,Sech,8369999.999999999
CO,18,Karol G,21700000.0
CO,19,Rosalía,7830000.0
CO,20,El Alfa,5990000.0
CO,21,Ak4:20,8430.0
CO,22,Nio Garcia,746000.0
CO,23,Pablo Chill-E,32000.0
CO,24,Justin Quiles,3700000.0
CO,25,Arcangel,9220000.0
CO,26,Harry Nach,379000.0
CO,27,DJ Nelson,914000.0
CO,28,Bryant Myers,6810000.0
CO,29,Natti Natasha,8150000.0
CO,30,Wisin & Yandel,6020000.0
CO,31,Chencho Corleone,480000.0
CO,32,Marc Anthony,5290000.0
CO,33,Manuel Turizo,7770000.0
CO,34,Nicki Nicole,3280000.0
CO,35,Don Omar,7420000.0
CO,36,El Futuro Fuera De Orbita,264000.0
CO,37,Rochy RD,2730000.0
CO,38,The Weeknd,23400000.0
CO,39,Sebastián Yatra,15100000.0
CO,40,Shakira,32299999.999999996
CR,2,Myke Towers,7280000.0
CR,3,Christian Nodal,7430000.0
CR,4,Farruko,13900000.0
CR,5,Anuel AA,19700000.0
CR,6,Camilo,12400000.0
CR,7,Ozuna,32700000.000000004
CR,8,Rauw Alejandro,7410000.0
CR,9,J Balvin,30300000.0
CR,10,Daddy Yankee,33100000.0
CR,11,Sech,8369999.999999999
CR,12,Maluma,27600000.0
CR,13,Karol G,21700000.0
CR,14,Romeo Santos,16800000.0
CR,15,Juhn,1030000.0
CR,16,Jay Wheeler,3090000.0
CR,17,Los Ángeles Azules,6740000.0
CR,18,Natti Natasha,8150000.0
CR,19,Rosalía,7830000.0
CR,20,Dalex,5270000.0
CR,21,Vicente Fernández,3990000.0
CR,22,Sebastián Yatra,15100000.0
CR,23,Nicky Jam,22000000.0
CR,24,DJ Nelson,914000.0
CR,25,Jessi Uribe,2490000.0
CR,26,Bryant Myers,6810000.0
CR,28,Reik,8460000.0
CR,29,Jhay Cortez,3400000.0
CR,30,Ricardo Arjona,5260000.0
CR,31,Ángela Aguilar,2400000.0
CR,32,Manuel Turizo,7770000.0
CR,33,Marc Anthony,5290000.0
CR,34,Carlos Rivera,3760000.0
CR,35,Lyanno,722000.0
CR,36,Don Omar,7420000.0
CR,37,Shakira,32299999.999999996
CR,38,El Alfa,5990000.0
CR,39,Nio Garcia,746000.0
CR,40,Arcangel,9220000.0
DO,2,Myke Towers,7280000.0
DO,3,Christian Nodal,7430000.0
DO,4,Farruko,13900000.0
DO,5,Anuel AA,19700000.0
DO,6,Camilo,12400000.0
DO,7,Ozuna,32700000.000000004
DO,8,Rauw Alejandro,7410000.0
